,PARTICIPANT_ID,Y1_LOGISTIC,Y1_NAIVEBAYES,Y2_REGRESSION
1989,1989,0.0,1.0,4:40:15
1990,1990,1.0,1.0,4:26:28
1991,1991,0.0,0.0,5:19:40
1992,1992,0.0,0.0,4:28:25
1993,1993,0.0,0.0,4:16:59
1994,1994,0.0,0.0,4:51:19
1995,1995,0.0,1.0,4:17:53
1996,1996,0.0,0.0,3:57:27
1997,1997,1.0,1.0,4:40:26
1998,1998,0.0,1.0,4:31:39
1999,1999,1.0,1.0,4:42:47
2000,2000,0.0,1.0,4:38:19
2001,2001,0.0,0.0,4:55:28
2002,2002,0.0,1.0,4:24:18
2003,2003,1.0,0.0,4:48:54
2004,2004,0.0,0.0,4:13:33
2005,2005,0.0,0.0,5:08:14
2006,2006,1.0,1.0,4:10:53
2007,2007,0.0,1.0,4:32:06
2008,2008,1.0,1.0,4:24:20
2009,2009,0.0,0.0,4:54:27
2010,2010,0.0,1.0,4:39:47
2011,2011,0.0,0.0,4:03:35
2012,2012,0.0,0.0,4:23:15
2013,2013,0.0,1.0,4:40:32
2014,2014,0.0,1.0,4:40:14
2015,2015,0.0,1.0,5:16:56
2016,2016,0.0,0.0,4:52:29
2017,2017,0.0,1.0,3:55:48
2018,2018,0.0,0.0,4:51:31
2019,2019,0.0,0.0,4:09:05
2020,2020,1.0,1.0,4:35:02
2021,2021,0.0,1.0,4:09:08
2022,2022,0.0,0.0,5:07:27
2023,2023,0.0,0.0,4:17:05
2024,2024,0.0,1.0,4:35:09
2025,2025,0.0,1.0,4:37:13
2026,2026,0.0,0.0,4:11:07
2027,2027,0.0,0.0,4:37:02
2028,2028,0.0,0.0,4:39:58
2029,2029,0.0,1.0,4:31:26
2030,2030,0.0,0.0,4:21:47
2031,2031,0.0,0.0,5:18:40
2032,2032,0.0,0.0,4:25:43
2033,2033,0.0,1.0,5:04:17
2034,2034,0.0,0.0,5:02:06
2035,2035,0.0,0.0,4:30:40
2036,2036,0.0,0.0,4:49:58
2037,2037,0.0,0.0,4:52:31
2038,2038,0.0,0.0,4:08:36
2039,2039,0.0,0.0,4:42:58
2040,2040,0.0,1.0,4:34:19
2041,2041,0.0,0.0,4:30:38
2042,2042,0.0,0.0,4:09:40
2043,2043,1.0,1.0,4:40:29
2044,2044,0.0,1.0,4:39:37
2045,2045,0.0,0.0,4:45:39
2046,2046,0.0,0.0,4:16:20
2047,2047,1.0,1.0,4:27:23
2048,2048,1.0,1.0,4:40:42
2049,2049,0.0,0.0,4:23:55
2050,2050,0.0,0.0,4:58:37
2051,2051,0.0,1.0,4:18:43
2052,2052,1.0,0.0,4:11:19
2053,2053,1.0,1.0,5:09:27
2054,2054,0.0,1.0,4:50:32
2055,2055,0.0,1.0,4:45:37
2056,2056,0.0,1.0,4:39:03
2057,2057,0.0,0.0,4:42:38
2058,2058,1.0,1.0,4:34:39
2059,2059,0.0,0.0,4:54:47
2060,2060,0.0,0.0,4:42:53
2061,2061,0.0,0.0,4:35:43
2062,2062,0.0,0.0,3:36:56
2063,2063,0.0,0.0,4:45:40
2064,2064,0.0,0.0,4:21:54
2065,2065,0.0,1.0,4:27:20
2066,2066,1.0,1.0,4:02:28
2067,2067,0.0,0.0,4:38:56
2068,2068,0.0,0.0,5:10:23
2069,2069,0.0,0.0,4:31:38
2070,2070,0.0,0.0,4:41:00
2071,2071,0.0,0.0,4:41:52
2072,2072,0.0,0.0,4:34:39
2073,2073,0.0,1.0,4:40:06
2074,2074,0.0,1.0,4:04:46
2075,2075,0.0,1.0,4:07:33
2076,2076,0.0,1.0,4:28:20
2077,2077,1.0,1.0,4:34:40
2078,2078,0.0,0.0,4:25:05
2079,2079,0.0,1.0,4:43:42
2080,2080,1.0,1.0,5:07:49
2081,2081,0.0,0.0,4:01:22
2082,2082,0.0,0.0,4:13:08
2083,2083,0.0,1.0,4:18:31
2084,2084,0.0,1.0,4:54:11
2085,2085,0.0,1.0,4:52:56
2086,2086,0.0,0.0,5:12:39
2087,2087,0.0,1.0,4:24:17
2088,2088,0.0,0.0,4:37:21
2089,2089,0.0,0.0,4:12:45
2090,2090,0.0,1.0,5:18:20
2091,2091,0.0,0.0,4:24:43
2092,2092,0.0,0.0,4:33:01
2093,2093,0.0,1.0,4:16:44
2094,2094,0.0,0.0,4:34:22
2095,2095,0.0,1.0,4:22:52
2096,2096,1.0,0.0,4:17:09
2097,2097,1.0,1.0,5:02:37
2098,2098,0.0,1.0,4:42:38
2099,2099,0.0,1.0,4:32:38
2100,2100,1.0,0.0,4:43:25
2101,2101,0.0,1.0,4:06:34
2102,2102,0.0,0.0,4:20:01
2103,2103,1.0,1.0,4:24:16
2104,2104,0.0,0.0,5:10:32
2105,2105,0.0,0.0,4:29:10
2106,2106,0.0,1.0,4:08:52
2107,2107,0.0,0.0,5:26:49
2108,2108,0.0,0.0,4:39:32
2109,2109,0.0,1.0,4:38:33
2110,2110,0.0,1.0,4:39:32
2111,2111,1.0,1.0,4:54:16
2112,2112,0.0,1.0,4:10:18
2113,2113,0.0,0.0,3:55:42
2114,2114,1.0,0.0,4:31:37
2115,2115,1.0,1.0,3:46:01
2116,2116,0.0,1.0,3:55:23
2117,2117,0.0,0.0,4:40:12
2118,2118,1.0,1.0,5:16:15
2119,2119,0.0,1.0,4:17:10
2120,2120,0.0,1.0,4:54:27
2121,2121,0.0,1.0,5:12:06
2122,2122,0.0,0.0,3:50:37
2123,2123,0.0,1.0,3:54:09
2124,2124,0.0,0.0,4:46:16
2125,2125,0.0,0.0,4:23:30
2126,2126,1.0,1.0,4:42:28
2127,2127,1.0,1.0,4:38:07
2128,2128,0.0,0.0,4:54:47
2129,2129,0.0,0.0,4:27:44
2130,2130,0.0,0.0,5:09:12
2131,2131,0.0,0.0,4:43:39
2132,2132,1.0,1.0,4:25:54
2133,2133,0.0,1.0,4:52:46
2134,2134,0.0,1.0,3:42:35
2135,2135,0.0,0.0,5:24:36
2136,2136,0.0,1.0,4:27:33
2137,2137,0.0,0.0,4:20:03
2138,2138,0.0,1.0,4:08:15
2139,2139,0.0,0.0,4:28:45
2140,2140,0.0,0.0,5:09:09
2141,2141,0.0,0.0,5:44:20
2142,2142,0.0,0.0,4:31:16
2143,2143,0.0,0.0,4:29:21
2144,2144,0.0,0.0,4:31:53
2145,2145,0.0,0.0,5:23:47
2146,2146,0.0,0.0,4:06:34
2147,2147,0.0,0.0,5:15:09
2148,2148,0.0,0.0,4:13:37
2149,2149,0.0,1.0,4:40:22
2150,2150,0.0,0.0,4:39:48
2151,2151,1.0,1.0,4:40:19
2152,2152,0.0,0.0,4:22:51
2153,2153,0.0,1.0,4:57:13
2154,2154,0.0,0.0,4:39:03
2155,2155,0.0,0.0,4:31:43
2156,2156,0.0,1.0,4:52:00
2157,2157,1.0,1.0,4:59:42
2158,2158,0.0,1.0,4:46:41
2159,2159,0.0,0.0,4:39:38
2160,2160,0.0,0.0,4:34:06
2161,2161,0.0,0.0,4:27:20
2162,2162,0.0,0.0,4:02:53
2163,2163,1.0,1.0,5:05:10
2164,2164,0.0,1.0,4:25:31
2165,2165,0.0,1.0,4:38:35
2166,2166,0.0,0.0,4:40:15
2167,2167,0.0,1.0,4:03:24
2168,2168,0.0,1.0,4:41:40
2169,2169,0.0,0.0,4:22:40
2170,2170,0.0,1.0,4:39:10
2171,2171,0.0,1.0,4:35:44
2172,2172,0.0,0.0,4:39:04
2173,2173,0.0,0.0,4:41:51
2174,2174,0.0,0.0,3:52:42
2175,2175,0.0,0.0,4:40:37
2176,2176,0.0,0.0,4:38:08
2177,2177,0.0,1.0,4:34:48
2178,2178,0.0,0.0,5:02:16
2179,2179,0.0,0.0,3:59:39
2180,2180,0.0,0.0,4:39:51
2181,2181,0.0,0.0,4:23:14
2182,2182,0.0,0.0,5:03:21
2183,2183,1.0,1.0,4:27:45
2184,2184,0.0,1.0,4:12:05
2185,2185,0.0,1.0,4:52:21
2186,2186,0.0,0.0,3:21:34
2187,2187,0.0,0.0,4:34:04
2188,2188,0.0,1.0,5:05:01
2189,2189,0.0,1.0,5:04:33
2190,2190,0.0,1.0,4:57:09
2191,2191,0.0,0.0,4:21:22
2192,2192,0.0,0.0,4:39:53
2193,2193,1.0,1.0,3:58:36
2194,2194,1.0,1.0,5:03:10
2195,2195,0.0,0.0,4:53:22
2196,2196,0.0,1.0,4:26:09
2197,2197,0.0,0.0,4:35:18
2198,2198,0.0,0.0,4:40:37
2199,2199,0.0,0.0,3:53:09
2200,2200,0.0,1.0,4:40:24
2201,2201,0.0,0.0,4:19:10
2202,2202,0.0,0.0,4:30:24
2203,2203,0.0,1.0,4:44:01
2204,2204,0.0,1.0,5:03:12
2205,2205,0.0,0.0,4:45:14
2206,2206,0.0,0.0,4:46:10
2207,2207,0.0,0.0,4:34:57
2208,2208,0.0,0.0,4:40:36
2209,2209,0.0,0.0,4:02:44
2210,2210,1.0,0.0,4:27:19
2211,2211,0.0,0.0,4:40:20
2212,2212,0.0,1.0,4:38:20
2213,2213,0.0,0.0,4:58:12
2214,2214,0.0,0.0,4:58:15
2215,2215,0.0,0.0,5:04:51
2216,2216,1.0,1.0,4:39:13
2217,2217,0.0,1.0,5:12:50
2218,2218,0.0,0.0,4:39:19
2219,2219,0.0,0.0,4:44:50
2220,2220,0.0,0.0,4:39:17
2221,2221,0.0,0.0,4:29:28
2222,2222,0.0,1.0,4:43:45
2223,2223,0.0,0.0,4:29:16
2224,2224,1.0,1.0,4:35:03
2225,2225,0.0,0.0,4:39:06
2226,2226,1.0,1.0,4:46:36
2227,2227,0.0,0.0,5:00:53
2228,2228,1.0,1.0,4:18:07
2229,2229,0.0,0.0,4:26:16
2230,2230,1.0,1.0,4:22:46
2231,2231,0.0,0.0,5:11:31
2232,2232,1.0,1.0,4:10:11
2233,2233,0.0,1.0,4:10:05
2234,2234,0.0,1.0,4:49:00
2235,2235,0.0,1.0,4:34:15
2236,2236,0.0,1.0,4:45:44
2237,2237,0.0,0.0,4:44:42
2238,2238,1.0,1.0,4:26:37
2239,2239,0.0,0.0,4:30:27
2240,2240,0.0,0.0,4:24:31
2241,2241,0.0,0.0,4:37:04
2242,2242,0.0,0.0,4:34:24
2243,2243,0.0,0.0,4:42:27
2244,2244,0.0,0.0,4:36:04
2245,2245,1.0,1.0,4:20:39
2246,2246,0.0,0.0,3:45:30
2247,2247,0.0,0.0,4:15:40
2248,2248,0.0,1.0,4:34:40
2249,2249,0.0,0.0,4:17:31
2250,2250,0.0,1.0,4:37:21
2251,2251,0.0,0.0,5:32:45
2252,2252,1.0,1.0,4:01:11
2253,2253,0.0,1.0,4:38:13
2254,2254,1.0,1.0,5:14:18
2255,2255,0.0,0.0,4:23:30
2256,2256,0.0,0.0,5:02:32
2257,2257,0.0,0.0,4:50:55
2258,2258,1.0,1.0,4:15:38
2259,2259,0.0,1.0,4:29:29
2260,2260,0.0,0.0,4:41:06
2261,2261,0.0,1.0,4:41:02
2262,2262,0.0,0.0,4:39:28
2263,2263,0.0,1.0,5:36:46
2264,2264,0.0,1.0,4:32:19
2265,2265,0.0,0.0,4:40:02
2266,2266,0.0,0.0,4:22:36
2267,2267,0.0,1.0,4:34:55
2268,2268,0.0,0.0,4:40:40
2269,2269,0.0,0.0,4:48:08
2270,2270,0.0,1.0,4:54:07
2271,2271,0.0,1.0,5:05:43
2272,2272,0.0,1.0,4:02:30
2273,2273,0.0,0.0,4:40:11
2274,2274,0.0,0.0,4:32:49
2275,2275,1.0,1.0,4:45:11
2276,2276,1.0,1.0,4:33:52
2277,2277,0.0,0.0,4:02:21
2278,2278,0.0,1.0,4:08:51
2279,2279,0.0,0.0,4:54:54
2280,2280,1.0,0.0,4:24:48
2281,2281,0.0,0.0,4:41:49
2282,2282,0.0,0.0,4:39:18
2283,2283,0.0,0.0,5:40:59
2284,2284,0.0,0.0,4:24:36
2285,2285,0.0,0.0,4:22:13
2286,2286,0.0,1.0,3:45:34
2287,2287,0.0,1.0,4:33:53
2288,2288,0.0,0.0,4:35:53
2289,2289,0.0,1.0,4:25:25
2290,2290,0.0,1.0,4:44:47
2291,2291,0.0,0.0,4:31:28
2292,2292,0.0,0.0,4:37:15
2293,2293,0.0,0.0,4:07:47
2294,2294,0.0,0.0,4:40:44
2295,2295,0.0,0.0,4:33:49
2296,2296,0.0,0.0,4:24:10
2297,2297,0.0,0.0,4:36:58
2298,2298,0.0,1.0,4:20:56
2299,2299,0.0,1.0,4:15:48
2300,2300,0.0,1.0,4:39:47
2301,2301,0.0,0.0,4:35:50
2302,2302,0.0,0.0,4:17:08
2303,2303,0.0,1.0,4:31:20
2304,2304,1.0,1.0,4:39:17
2305,2305,0.0,1.0,4:34:06
2306,2306,1.0,1.0,4:38:52
2307,2307,0.0,0.0,4:40:36
2308,2308,0.0,1.0,4:57:38
2309,2309,0.0,1.0,4:51:12
2310,2310,0.0,1.0,4:22:54
2311,2311,0.0,1.0,4:25:14
2312,2312,0.0,1.0,4:57:30
2313,2313,1.0,1.0,4:31:26
2314,2314,0.0,0.0,3:39:01
2315,2315,0.0,1.0,4:42:42
2316,2316,1.0,1.0,4:23:14
2317,2317,0.0,0.0,4:29:04
2318,2318,1.0,0.0,4:40:58
2319,2319,0.0,0.0,4:18:59
2320,2320,0.0,1.0,4:39:56
2321,2321,0.0,1.0,4:22:54
2322,2322,1.0,1.0,4:48:01
2323,2323,0.0,1.0,4:15:26
2324,2324,1.0,1.0,4:31:19
2325,2325,0.0,1.0,5:29:04
2326,2326,0.0,0.0,5:23:10
2327,2327,0.0,1.0,4:39:16
2328,2328,0.0,1.0,4:46:12
2329,2329,0.0,0.0,4:40:10
2330,2330,0.0,0.0,4:11:42
2331,2331,1.0,1.0,5:10:24
2332,2332,1.0,1.0,4:44:57
2333,2333,0.0,1.0,4:36:12
2334,2334,0.0,0.0,4:25:12
2335,2335,0.0,1.0,4:16:40
2336,2336,1.0,1.0,4:09:44
2337,2337,0.0,0.0,4:51:35
2338,2338,0.0,0.0,4:14:05
2339,2339,1.0,1.0,3:50:06
2340,2340,0.0,0.0,4:41:22
2341,2341,1.0,1.0,4:40:41
2342,2342,1.0,1.0,5:20:38
2343,2343,0.0,0.0,4:19:09
2344,2344,0.0,0.0,4:06:36
2345,2345,0.0,1.0,3:52:53
2346,2346,0.0,1.0,3:56:31
2347,2347,0.0,1.0,4:28:58
2348,2348,0.0,1.0,4:30:08
2349,2349,0.0,0.0,4:22:27
2350,2350,1.0,1.0,4:25:21
2351,2351,0.0,0.0,4:58:15
2352,2352,0.0,1.0,4:30:50
2353,2353,0.0,0.0,4:12:00
2354,2354,1.0,0.0,4:19:00
2355,2355,0.0,1.0,4:26:07
2356,2356,0.0,0.0,4:41:03
2357,2357,0.0,0.0,4:39:38
2358,2358,0.0,1.0,4:40:07
2359,2359,0.0,1.0,4:49:25
2360,2360,0.0,1.0,4:24:15
2361,2361,1.0,1.0,4:45:47
2362,2362,1.0,1.0,4:33:51
2363,2363,0.0,0.0,4:39:56
2364,2364,0.0,0.0,3:59:22
2365,2365,0.0,0.0,4:57:21
2366,2366,0.0,0.0,4:36:35
2367,2367,1.0,1.0,4:48:20
2368,2368,1.0,1.0,4:57:20
2369,2369,0.0,0.0,4:28:20
2370,2370,0.0,0.0,5:16:28
2371,2371,1.0,1.0,4:45:12
2372,2372,0.0,1.0,4:25:31
2373,2373,0.0,1.0,4:34:38
2374,2374,1.0,1.0,4:19:44
2375,2375,1.0,1.0,4:24:58
2376,2376,0.0,1.0,4:34:55
2377,2377,0.0,1.0,4:18:26
2378,2378,0.0,0.0,4:15:26
2379,2379,0.0,1.0,4:14:11
2380,2380,1.0,0.0,4:06:01
2381,2381,0.0,0.0,4:30:17
2382,2382,0.0,0.0,4:24:09
2383,2383,0.0,0.0,4:13:57
2384,2384,0.0,1.0,4:40:01
2385,2385,0.0,1.0,4:50:07
2386,2386,1.0,1.0,4:43:34
2387,2387,0.0,0.0,3:57:54
2388,2388,0.0,0.0,4:25:46
2389,2389,0.0,0.0,4:53:47
2390,2390,0.0,1.0,4:25:32
2391,2391,1.0,1.0,4:40:58
2392,2392,1.0,1.0,4:30:06
2393,2393,0.0,0.0,3:58:17
2394,2394,0.0,1.0,4:39:47
2395,2395,0.0,1.0,4:30:39
2396,2396,0.0,0.0,5:12:34
2397,2397,0.0,1.0,4:45:52
2398,2398,0.0,1.0,4:25:43
2399,2399,0.0,0.0,4:35:39
2400,2400,0.0,0.0,4:49:04
2401,2401,0.0,0.0,4:31:22
2402,2402,0.0,0.0,4:40:26
2403,2403,0.0,1.0,4:23:59
2404,2404,0.0,0.0,5:11:05
2405,2405,1.0,1.0,4:21:03
2406,2406,0.0,1.0,4:40:03
2407,2407,0.0,1.0,4:03:37
2408,2408,0.0,1.0,4:04:17
2409,2409,0.0,0.0,3:58:43
2410,2410,1.0,1.0,4:40:19
2411,2411,0.0,0.0,4:39:57
2412,2412,0.0,0.0,4:39:08
2413,2413,0.0,0.0,4:49:26
2414,2414,0.0,1.0,5:01:49
2415,2415,0.0,0.0,5:09:18
2416,2416,0.0,0.0,4:41:42
2417,2417,1.0,1.0,4:17:40
2418,2418,0.0,1.0,5:05:55
2419,2419,1.0,1.0,4:33:51
2420,2420,0.0,1.0,4:45:05
2421,2421,0.0,1.0,5:07:42
2422,2422,0.0,1.0,4:28:18
2423,2423,0.0,1.0,4:22:39
2424,2424,1.0,1.0,4:32:52
2425,2425,1.0,1.0,5:39:37
2426,2426,1.0,1.0,4:34:55
2427,2427,1.0,0.0,4:34:55
2428,2428,0.0,0.0,4:58:13
2429,2429,1.0,1.0,5:04:28
2430,2430,0.0,1.0,4:39:15
2431,2431,0.0,0.0,4:23:19
2432,2432,0.0,1.0,4:45:39
2433,2433,0.0,0.0,4:41:36
2434,2434,0.0,1.0,4:46:02
2435,2435,0.0,0.0,3:56:09
2436,2436,0.0,0.0,4:10:41
2437,2437,0.0,0.0,4:51:56
2438,2438,0.0,0.0,4:24:11
2439,2439,1.0,1.0,4:40:12
2440,2440,0.0,0.0,3:59:28
2441,2441,1.0,1.0,4:27:31
2442,2442,0.0,0.0,4:30:47
2443,2443,0.0,0.0,4:52:57
2444,2444,1.0,1.0,4:26:35
2445,2445,0.0,0.0,4:10:39
2446,2446,0.0,0.0,4:30:59
2447,2447,0.0,0.0,4:13:07
2448,2448,0.0,0.0,4:09:52
2449,2449,0.0,1.0,4:20:30
2450,2450,0.0,1.0,4:10:53
2451,2451,0.0,1.0,4:43:30
2452,2452,0.0,0.0,4:22:05
2453,2453,0.0,0.0,4:11:47
2454,2454,0.0,0.0,4:44:43
2455,2455,0.0,0.0,4:25:47
2456,2456,0.0,0.0,4:40:30
2457,2457,0.0,0.0,4:22:08
2458,2458,0.0,1.0,4:40:40
2459,2459,0.0,1.0,4:38:57
2460,2460,0.0,1.0,4:03:27
2461,2461,0.0,1.0,4:36:36
2462,2462,0.0,1.0,4:53:19
2463,2463,0.0,0.0,4:55:59
2464,2464,0.0,0.0,4:10:06
2465,2465,0.0,1.0,5:14:27
2466,2466,0.0,0.0,4:39:40
2467,2467,0.0,0.0,4:28:06
2468,2468,0.0,0.0,4:44:05
2469,2469,0.0,1.0,5:09:49
2470,2470,0.0,0.0,4:38:10
2471,2471,0.0,0.0,4:31:55
2472,2472,0.0,0.0,4:24:35
2473,2473,0.0,1.0,4:56:06
2474,2474,0.0,1.0,4:54:43
2475,2475,0.0,1.0,4:02:51
2476,2476,0.0,0.0,4:57:11
2477,2477,0.0,1.0,4:31:12
2478,2478,0.0,0.0,4:55:30
2479,2479,0.0,0.0,5:09:13
2480,2480,0.0,1.0,4:53:51
2481,2481,1.0,1.0,4:21:39
2482,2482,0.0,0.0,4:29:35
2483,2483,1.0,1.0,4:23:35
2484,2484,0.0,1.0,4:57:51
2485,2485,0.0,1.0,4:11:18
2486,2486,0.0,1.0,3:40:30
2487,2487,1.0,1.0,4:34:14
2488,2488,0.0,0.0,4:24:33
2489,2489,1.0,1.0,4:36:29
2490,2490,1.0,1.0,4:23:40
2491,2491,0.0,0.0,5:03:28
2492,2492,0.0,1.0,5:11:05
2493,2493,0.0,1.0,4:30:34
2494,2494,0.0,0.0,4:40:22
2495,2495,0.0,0.0,4:32:46
2496,2496,0.0,0.0,4:27:23
2497,2497,0.0,1.0,4:32:39
2498,2498,0.0,0.0,4:11:45
2499,2499,0.0,1.0,4:22:40
2500,2500,0.0,0.0,4:38:54
2501,2501,0.0,0.0,5:13:41
2502,2502,0.0,1.0,4:14:30
2503,2503,0.0,1.0,4:27:05
2504,2504,0.0,0.0,5:16:40
2505,2505,0.0,1.0,4:01:17
2506,2506,1.0,0.0,4:14:39
2507,2507,0.0,0.0,4:12:30
2508,2508,0.0,0.0,3:36:51
2509,2509,0.0,0.0,4:39:28
2510,2510,0.0,0.0,4:27:34
2511,2511,0.0,0.0,5:06:38
2512,2512,0.0,0.0,4:35:47
2513,2513,0.0,1.0,4:49:59
2514,2514,1.0,1.0,4:53:19
2515,2515,0.0,0.0,4:39:27
2516,2516,0.0,0.0,4:39:44
2517,2517,0.0,0.0,4:40:19
2518,2518,1.0,0.0,4:52:46
2519,2519,0.0,1.0,4:54:16
2520,2520,0.0,0.0,4:45:39
2521,2521,0.0,0.0,3:53:51
2522,2522,0.0,1.0,4:39:35
2523,2523,0.0,1.0,4:40:41
2524,2524,0.0,1.0,4:29:23
2525,2525,1.0,1.0,5:01:47
2526,2526,0.0,0.0,4:12:06
2527,2527,0.0,0.0,4:49:01
2528,2528,0.0,1.0,4:40:30
2529,2529,1.0,1.0,4:47:21
2530,2530,0.0,0.0,4:50:48
2531,2531,0.0,1.0,4:43:30
2532,2532,0.0,1.0,4:39:25
2533,2533,0.0,0.0,4:41:30
2534,2534,0.0,1.0,4:40:26
2535,2535,1.0,1.0,4:39:04
2536,2536,0.0,0.0,4:55:05
2537,2537,0.0,0.0,4:34:55
2538,2538,0.0,0.0,4:22:27
2539,2539,0.0,0.0,4:39:48
2540,2540,0.0,0.0,4:08:37
2541,2541,0.0,0.0,4:19:30
2542,2542,0.0,0.0,5:05:43
2543,2543,0.0,0.0,4:32:38
2544,2544,1.0,0.0,4:39:35
2545,2545,0.0,0.0,4:38:49
2546,2546,1.0,1.0,4:09:22
2547,2547,0.0,0.0,4:55:48
2548,2548,0.0,0.0,4:30:28
2549,2549,0.0,0.0,4:15:19
2550,2550,0.0,0.0,4:43:21
2551,2551,0.0,0.0,4:40:03
2552,2552,1.0,0.0,4:53:37
2553,2553,0.0,1.0,4:24:12
2554,2554,0.0,0.0,4:39:28
2555,2555,0.0,1.0,4:43:10
2556,2556,0.0,0.0,4:18:55
2557,2557,0.0,1.0,4:08:07
2558,2558,0.0,0.0,4:15:33
2559,2559,1.0,1.0,4:19:24
2560,2560,0.0,0.0,4:52:57
2561,2561,0.0,0.0,4:46:45
2562,2562,0.0,1.0,4:24:35
2563,2563,0.0,0.0,4:44:20
2564,2564,0.0,0.0,4:18:06
2565,2565,1.0,1.0,4:25:03
2566,2566,0.0,0.0,4:45:02
2567,2567,1.0,1.0,4:22:54
2568,2568,0.0,0.0,4:19:32
2569,2569,0.0,0.0,4:30:03
2570,2570,0.0,1.0,4:24:17
2571,2571,0.0,1.0,5:10:28
2572,2572,0.0,0.0,4:32:29
2573,2573,0.0,1.0,4:28:50
2574,2574,0.0,1.0,4:46:59
2575,2575,0.0,0.0,4:12:33
2576,2576,1.0,1.0,4:02:41
2577,2577,0.0,0.0,4:11:38
2578,2578,0.0,0.0,4:41:47
2579,2579,0.0,0.0,3:49:00
2580,2580,1.0,1.0,4:40:50
2581,2581,1.0,1.0,4:28:49
2582,2582,0.0,0.0,4:45:05
2583,2583,0.0,0.0,4:06:27
2584,2584,0.0,0.0,4:44:41
2585,2585,0.0,0.0,4:42:09
2586,2586,0.0,0.0,4:40:00
2587,2587,0.0,0.0,4:28:13
2588,2588,0.0,0.0,4:49:00
2589,2589,0.0,0.0,4:41:20
2590,2590,1.0,1.0,4:19:15
2591,2591,0.0,1.0,4:19:48
2592,2592,0.0,0.0,4:42:16
2593,2593,0.0,0.0,4:25:57
2594,2594,0.0,1.0,4:42:34
2595,2595,1.0,1.0,4:14:16
2596,2596,0.0,0.0,4:02:49
2597,2597,0.0,0.0,4:13:10
2598,2598,1.0,1.0,4:25:39
2599,2599,0.0,0.0,4:28:17
2600,2600,0.0,0.0,4:49:04
2601,2601,0.0,1.0,5:19:21
2602,2602,1.0,0.0,4:04:02
2603,2603,0.0,1.0,4:35:02
2604,2604,0.0,0.0,4:08:58
2605,2605,1.0,1.0,4:45:26
2606,2606,0.0,1.0,4:15:32
2607,2607,0.0,1.0,4:39:56
2608,2608,0.0,0.0,4:40:42
2609,2609,0.0,1.0,4:37:58
2610,2610,1.0,1.0,4:27:21
2611,2611,0.0,0.0,4:28:03
2612,2612,0.0,0.0,4:42:39
2613,2613,0.0,1.0,4:40:04
2614,2614,0.0,0.0,4:35:03
2615,2615,0.0,0.0,4:43:28
2616,2616,0.0,0.0,4:27:12
2617,2617,0.0,0.0,4:04:40
2618,2618,0.0,1.0,4:11:30
2619,2619,0.0,0.0,4:27:29
2620,2620,0.0,0.0,4:40:03
2621,2621,1.0,0.0,4:40:01
2622,2622,0.0,0.0,4:40:39
2623,2623,0.0,0.0,3:56:08
2624,2624,0.0,0.0,4:41:35
2625,2625,0.0,0.0,4:40:41
2626,2626,0.0,1.0,4:59:18
2627,2627,0.0,1.0,4:40:23
2628,2628,0.0,0.0,4:23:12
2629,2629,0.0,0.0,4:19:45
2630,2630,0.0,1.0,4:18:30
2631,2631,0.0,0.0,5:25:09
2632,2632,0.0,0.0,4:19:34
2633,2633,1.0,1.0,4:35:08
2634,2634,0.0,0.0,4:27:26
2635,2635,0.0,0.0,4:48:32
2636,2636,1.0,1.0,4:23:58
2637,2637,0.0,0.0,4:41:17
2638,2638,0.0,1.0,4:40:24
2639,2639,0.0,0.0,4:20:23
2640,2640,0.0,0.0,3:39:55
2641,2641,1.0,1.0,4:22:46
2642,2642,1.0,1.0,4:28:41
2643,2643,0.0,1.0,4:39:34
2644,2644,0.0,0.0,4:14:02
2645,2645,0.0,1.0,5:14:56
2646,2646,0.0,0.0,4:14:52
2647,2647,0.0,0.0,5:29:26
2648,2648,0.0,0.0,4:15:59
2649,2649,0.0,0.0,5:24:40
2650,2650,0.0,1.0,4:19:03
2651,2651,0.0,1.0,4:41:39
2652,2652,0.0,1.0,4:33:42
2653,2653,0.0,0.0,4:22:37
2654,2654,0.0,1.0,4:14:24
2655,2655,0.0,1.0,4:27:01
2656,2656,1.0,0.0,5:08:25
2657,2657,0.0,0.0,4:18:06
2658,2658,0.0,1.0,4:19:47
2659,2659,0.0,1.0,4:54:47
2660,2660,0.0,0.0,4:28:25
2661,2661,0.0,1.0,4:39:10
2662,2662,0.0,0.0,4:48:25
2663,2663,0.0,0.0,4:36:00
2664,2664,0.0,1.0,5:13:20
2665,2665,0.0,1.0,4:37:42
2666,2666,0.0,0.0,4:49:11
2667,2667,0.0,1.0,3:39:32
2668,2668,0.0,1.0,4:39:48
2669,2669,0.0,0.0,4:19:38
2670,2670,1.0,1.0,4:34:48
2671,2671,0.0,0.0,4:52:35
2672,2672,0.0,0.0,3:38:54
2673,2673,1.0,1.0,4:31:44
2674,2674,0.0,0.0,4:06:16
2675,2675,0.0,1.0,4:45:30
2676,2676,0.0,0.0,4:22:10
2677,2677,0.0,0.0,4:17:26
2678,2678,0.0,0.0,4:49:17
2679,2679,0.0,0.0,4:41:57
2680,2680,0.0,0.0,5:15:49
2681,2681,1.0,1.0,5:27:56
2682,2682,0.0,0.0,4:26:18
2683,2683,0.0,0.0,4:29:20
2684,2684,0.0,0.0,3:53:06
2685,2685,0.0,1.0,4:26:11
