PARTICIPANT_ID,AGE,GENDER,AvgTimeForAllMarathons2012,AvgTimeForAllMarathons2013,AvgTimeForAllMarathons2014,AvgTimeInAllMarathons,AvgTimeInAllEvents,TotalNoOfMarathonEvents,AvgTimeForAllMarathons2015
925,37,1,343,358,412,299,299,1,299
8087,57,1,343,358,412,386,331,0,397
3865,57,1,366,334,412,350,350,2,397
8064,32,1,343,350,412,350,350,1,397
5193,37,1,343,358,412,428,428,1,428
6736,47,0,343,358,412,386,508.5,0,397
3796,55,1,389,358,412,389,364.5,1,397
2468,32,1,343,336,412,336,336,1,397
3819,42,1,343,358,412,430,430,1,430
8110,46,1,329,358,412,329,330,1,397
2491,23,1,298,358,412,298,298,1,397
3673,23,0,343,358,412,471,442,1,471
8256,33,1,343,358,412,209,204.14,2,209
2422,37,1,343,358,412,323,323,1,323
1094,47,0,343,358,412,386,444,0,397
2345,27,0,343,358,412,386,315,0,397
3650,33,1,343,335,412,335,322.25,1,397
779,22,1,343,358,412,356.5,356.5,2,387
1117,42,1,343,358,412,505,505,1,505
2322,42,1,321,358,412,321,321,1,397
2445,33,1,343,466,412,466,406,1,397
802,47,0,343,358,412,470,470,1,470
971,32,0,343,535,412,535,535,1,397
2299,57,0,343,358,412,535,535,1,535
825,32,1,343,289,412,289,268.5,1,397
948,53,1,343,358,412,473,361.67,1,473
1071,42,1,343,358,412,415,415,1,415
2153,52,0,343,358,412,479,479,1,479
5093,33,1,335,295,412,315,315,2,397
6421,62,1,343,358,350,350,350,1,397
1263,47,1,343,358,412,331,331,1,331
2591,32,1,343,358,412,328,328,1,328
8187,57,1,343,317,412,317,317,1,397
6859,25,1,343,358,412,426,392,1,426
2199,32,1,343,371,412,371,371,1,397
3527,27,1,343,358,412,386,419,0,397
3719,25,0,343,358,412,345,334,1,345
3965,32,1,343,358,312,312,271,2,397
5047,56,1,327,358,412,327,309,2,397
8379,57,1,343,358,412,451,451,1,451
2637,47,1,343,358,350.5,350.5,350.5,2,397
3573,44,0,343,358,507,507,413,1,397
8233,13,0,343,300,412,300,250,1,397
4901,53,0,343,358,412,424,372.5,1,424
4011,42,1,343,311,412,311,311,1,397
5339,32,1,343,358,412,554.5,554.5,2,554.5
8333,52,1,343,358,412,399,399,1,399
7005,47,1,334,358,412,334,334,1,397
4111,35,1,292,284,412,288,314.86,4,397
7941,47,0,343,358,412,505,505,1,505
4947,32,1,343,358,412,386,316,0,397
6275,21,1,343,358,412,386,391,0,397
2783,27,1,343,358,412,386,320,0,397
7795,42,0,343,358,367,367,367,1,397
8041,27,0,343,358,501,501,501,1,397
6713,46,1,321,358,310,315.5,303.8,5,397
6959,51,1,431,386,412,408.5,383.14,2,397
5631,42,1,343,358,412,386,511,0,397
7649,37,1,343,358,412,384,384,1,384
5485,27,1,343,358,314,314,314,1,397
6321,42,1,343,358,412,252,252,1,252
6567,21,1,343,358,412,400,400,1,400
6813,37,1,324,358,412,324,324,1,397
5239,37,0,343,358,412,386,323,0,397
3427,47,1,343,307,412,307,307,1,397
8502,47,1,343,336,412,336,336,1,397
1340,42,1,343,358,412,342,342,1,342
2929,39,0,332,338,412,335,335,2,397
3404,28,1,343,358,412,338,321.5,1,338
1861,28,0,343,358,459,459,368.83,2,397
2906,33,0,343,353,377,361,356.71,4,397
1363,32,0,343,358,412,386,346,0,397
4801,42,1,343,358,471,471,471,1,397
1555,33,1,343,387,412,387,342.5,1,397
7128,27,1,343,358,412,418,369.25,1,418
2714,26,1,343,416,556,486,449.75,2,397
4778,21,1,343,358,534,534,534,1,397
8479,27,0,319,358,412,319,319,1,397
487,49,0,327,358,412,327,340.5,1,397
2737,32,0,343,358,387,387,387,1,397
1532,21,1,343,358,412,386,379,0,397
181,39,1,343,240,341.5,307.67,314.29,3,397
8671,43,1,343,351,373,362,362,2,397
1930,41,1,318,358,343,306.5,285.9,4,302
679,53,1,343,358,412,386,284,0,397
656,43,1,343,358,412,305,300,1,305
7320,33,1,284.5,358,412,284.5,277,2,397
4609,32,1,343,358,412,386,327,0,397
158,33,1,343,358,412,386,450.5,0,397
556,42,1,343,358,412,429,429,1,429
2053,21,1,343,358,412,386,537,0,397
2030,43,1,343,358,343,343,308,1,397
3235,42,1,343,358,412,386,383,0,397
3504,21,0,343,358,427,427,427,1,397
848,52,1,343,314,412,314,314,1,397
1761,36,0,363.5,358,412,363.5,353.09,2,397
3006,52,1,343,358,378,378,378,1,397
7334,32,1,343,358,412,297,297,1,297
6836,52,1,343,358,412,386,300,0,397
5070,37,0,343,382,412,382,382,1,397
8402,37,0,343,358,479,479,479,1,397
1240,42,0,343,466,412,466,466,1,397
4572,62,1,343,358,412,386,378.33,0,397
8210,47,1,343,358,412,324,324,1,324
4878,27,1,343,358,412,353,353,1,353
5960,42,1,342,358,412,342,342,1,397
387,46,1,364,358,320,342,319.89,5,397
1632,35,0,343,358,412,358,417,1,358
3696,45,1,343,338,412,338,313.95,3,397
5946,21,1,343,288,306,297,297,2,397
1569,48,0,343,358,462,462,395.5,1,397
7028,34,1,343,322,330,322.33,278.08,4,315
2614,44,0,371,358,354,362.5,316.14,3,397
4088,37,1,343,358,467.5,467.5,467.5,2,397
7918,35,0,343,358,373,373,356,1,397
5754,42,1,336,358,412,336,336,1,397
6252,53,1,343,461,412,461,461,2,397
3988,55,0,343,427,412,427,412.5,1,397
5654,32,1,343,358,412,383,383,1,383
1824,42,0,307,358,412,307,307,1,397
7818,53,1,343,358,412,386,373,0,397
6152,21,0,343,358,412,386,527,0,397
7626,44,0,343,358,412,358,323.71,1,397
4380,37,1,343,358,317,317,317,1,397
5462,39,1,349,358,412,349,349,1,397
8708,26,0,443,475,412,459,438.67,2,397
6544,40,0,343,382,474,428,399.67,2,397
5362,47,0,343,358,412,396,396,1,396
7526,27,0,343,358,412,301,301,1,301
3198,27,0,343,358,412,334,317,1,334
6444,37,1,343,358,460,460,460,1,397
4280,27,0,343,358,412,386,574,0,397
4672,27,0,356.5,358,412,356.5,356.5,2,397
3012,27,0,343,358,412,441,441,1,441
4695,37,1,343,358,415,415,379,1,397
5691,21,1,343,358,412,448,448,1,448
7234,47,1,336,358,412,336,330.5,2,397
6023,42,1,343,358,412,386,395,0,397
72,35,0,343,358,412,386,389,0,397
4718,18,1,343,386,412,386,352.5,1,397
5714,37,1,343,358,338,338,338,1,397
5883,32,1,343,358,381,381,381,1,397
473,27,1,343,343,412,343,343,1,397
6215,47,1,331,358,393,362,367,2,397
1469,47,1,343,294,412,294,294,1,397
1801,33,1,343,358,356,356,319.5,1,397
7042,43,1,243,358,412,243,223,1,397
2797,32,0,343,358,412,394,394,1,394
7211,47,1,343,358,412,352,352,1,352
5737,43,1,343,366,412,366,329,1,397
6192,52,1,343,358,412,463,463,1,463
1778,49,1,276,358,412,276,276,2,397
7188,47,1,343,358,412,239,239,1,239
4864,27,1,343,358,412,386,604,0,397
264,32,1,343,358,437,437,437,1,397
7420,32,1,343,358,430,430,430,1,397
4486,42,0,343,358,412,321,321,1,321
281,32,1,343,358,412,374,374,1,374
1492,26,0,343,327,412,327,311.33,1,397
2820,52,1,343,358,395,395,395,2,397
2943,51,1,343,358,412,364,296.07,1,364
3158,33,1,343,302,412,297.5,283,2,293
7443,52,1,343,358,412,386,369,0,397
4217,37,1,343,358,412,315,315,1,315
4463,42,1,343,358,516,516,516,1,397
2966,41,1,343,309,412,309,302.13,2,397
3135,45,1,255,262,412,258.5,232,3,397
5545,33,1,343,358,412,386,274.5,0,397
2989,42,1,343,358,412,383,331.5,2,383
3421,47,1,343,358,412,386,377,1,397
1346,21,1,339,358,412,339,339,1,397
7251,35,0,343,358,349,349,323,1,397
7689,24,1,368,436,412,402,393.6,2,397
410,26,1,343,317,317,317,283.92,3,397
6361,42,0,343,358,412,394,394,1,394
1738,43,1,393,358,412,393,333.5,1,397
3029,25,1,343,358,436,436,379,2,397
7357,42,0,343,358,412,386,503,0,397
8293,21,1,343,358,412,346,346,1,346
218,37,0,343,358,482,482,482,1,397
719,45,1,343,358,412,354,303,1,354
1300,42,1,343,332,412,332,332,1,397
6965,52,1,343,358,499,499,499,1,397
7297,40,1,343,358,385,385,303.71,1,397
4655,47,1,311,279,412,289.67,281.8,4,397
327,36,0,343,358,445,445,415,1,397
4503,53,0,343,358,412,440,416,1,440
6169,42,0,343,358,412,512,512,1,512
3613,42,1,343,339,412,339,333,2,397
4941,27,1,343,371,412,371,319.5,1,397
8439,27,1,343,358,519,519,442.5,1,397
5777,25,1,343,358,362,362,321,1,397
1154,0,-1,343,358,583,583,583,1,397
1947,37,1,342,358,412,342,344.86,1,397
7105,23,1,343,358,589,589,425.33,1,397
3467,27,0,343,414,440,427,401.71,2,397
4549,37,1,343,358,412,528,528,1,528
8631,37,1,343,358,412,397,397,1,397
7549,42,1,343,358,412,386,281,0,397
8485,21,0,343,358,412,396,396,1,396
7403,53,0,343,358,412,361,333,1,361
5087,43,0,343,358,412,454,394.5,1,454
8525,27,1,343,358,412,562,562,1,562
2574,47,1,343,358,412,376,376,1,376
8027,42,0,343,358,412,386,536,0,397
2193,32,1,343,358,412,386,561,0,397
3879,23,1,343,380,412,380,247.33,4,397
5800,49,1,343,358,383,385,385,2,387
6129,53,1,343,358,412,282,263.25,1,282
1386,27,0,369,358,412,369,369,1,397
6796,40,1,343,358,412,362,359,1,362
2382,47,0,343,358,407,407,407,1,397
2883,45,1,261,251,255,256.17,246.95,12,254
5110,47,0,298,358,412,298,298,1,397
6106,42,0,343,358,412,448,448,1,448
1409,62,1,343,358,412,432,432,1,432
6819,42,1,276,358,412,276,276,1,397
2860,14,1,343,349,412,349,323.8,1,397
2405,52,0,42,358,412,42,365.25,1,397
7835,38,0,343,737,412,737,567.22,1,397
6584,52,0,343,358,496,496,496,1,397
5322,32,1,343,283,412,283,283,1,397
5279,45,0,343,358,412,386,347.33,0,397
5130,37,1,343,358,412,299,299,1,299
1217,52,1,343,358,435,435,435,1,397
1884,46,1,343,358,416,416,371,2,397
6627,22,0,343,511,412,511,507.5,1,397
4048,37,0,343,358,412,386,537,0,397
135,27,1,343,358,412,386,339,0,397
3381,21,1,343,292,412,292,292,1,397
4071,47,1,273,265,293,277,337.7,3,397
7858,37,1,343,358,412,453,389.33,1,453
5153,37,0,343,358,412,465,465,1,465
1907,46,1,304.33,358,412,304.33,300.4,3,397
6776,30,0,260,257,412,258.5,269.11,2,397
112,27,0,343,358,412,386,654,0,397
931,56,1,343,494,412,494,453.33,1,397
4240,57,1,343,436,412,436,436,1,397
3636,52,1,343,358,412,386,342.17,1,397
7878,67,1,343,358,412,513,513,1,513
7964,45,0,343,358,552,552,462,1,397
4961,45,1,343,358,412,386,293,1,397
304,27,1,343,358,459,459,459,1,397
633,42,1,343,358,412,513,513,1,513
1715,27,1,388,358,412,388,388,1,397
6882,21,1,343,358,412,351,351,1,351
2554,27,1,343,341,366,353.5,346.67,2,397
3550,32,1,343,358,412,386,324,0,397
4632,37,1,343,358,412,386,458,0,397
3942,56,1,370,351,365,362,362,4,397
4028,52,1,343,358,412,355,355,1,355
8270,47,1,343,358,412,435,435,1,435
5024,43,0,343,366,412,366,367.5,1,397
241,32,1,343,381,412,381,381,1,397
696,27,1,343,358,412,504,504,1,504
1323,50,1,315,358,412,315,295.75,2,397
7274,27,1,343,358,412,287,287,1,287
8356,42,1,343,358,412,386,428,0,397
5216,27,1,343,358,412,386,377,1,397
8462,42,1,343,358,497,497,360.14,1,397
7380,42,1,343,358,328,328,328,1,397
888,27,1,343,358,348,348,348,1,397
6298,53,1,343,343,412,343,312,1,397
1970,45,1,343,285,281,283,267.93,2,397
3052,27,1,343,321,412,321,321,1,397
4134,37,1,343,358,412,386,224,0,397
3444,32,1,343,358,412,402,402,1,402
7772,54,1,343,358,354,354,322.83,1,397
4526,52,1,343,358,464,417.5,417.5,2,371
5608,51,1,343,358,412,386,354.86,1,397
1280,52,0,343,358,580,580,580,1,397
6690,42,1,343,330,412,330,315,1,397
739,27,1,343,358,412,386,483,0,397
2362,52,1,343,358,412,386,387,0,397
7755,37,1,343,358,412,331,331,1,331
4838,20,0,343,358,412,386,417,1,397
8419,32,1,343,358,412,347,347,1,347
7732,25,0,358,358,382,370,389.9,2,397
4861,57,1,361,358,412,361,331.8,1,397
8396,33,1,343,358,387,387,387.5,1,397
6404,21,1,319,358,412,319,319,1,397
2800,32,1,343,358,513,513,513,1,397
3464,42,0,343,358,412,386,432,0,397
2823,37,0,343,358,412,346,346,1,346
8250,37,1,343,287,412,287,287,1,397
4343,42,1,343,358,412,386,377,1,397
6258,25,0,343,358,412,414,370,1,414
6335,52,1,343,358,376,376,337.5,2,397
6922,48,0,381,358,412,381,350.86,1,397
8273,34,1,343,351,412,351,321.75,1,397
4320,27,1,343,358,412,525,525,1,525
6945,57,1,343,358,487,487,487,1,397
7709,42,0,343,358,412,327,327,1,327
4884,21,1,343,358,412,325,325,1,325
5717,32,1,343,358,203,203,203,1,397
6381,37,0,343,358,620,620,620,1,397
6876,52,1,343,358,412,323,323,1,323
5694,49,1,343,358,455,455,384,1,397
6235,21,1,343,386,412,386,386,1,397
6358,16,1,343,358,412,498,498,1,498
6899,16,0,343,358,412,464,464,1,464
5425,42,1,343,358,412,592,592,1,592
5840,47,0,343,358,481,481,481,1,397
7168,42,1,343,358,412,369,369,1,369
2923,21,1,343,358,412,363,363,1,363
1844,25,0,343,358,412,386,521.67,0,397
3859,37,1,343,358,384,384,384,1,397
7855,32,0,343,358,412,481,481,1,481
908,49,1,343,358,412,336,296.67,1,336
2236,52,1,343,358,412,322,322,1,322
2531,32,0,343,358,412,268,268,1,268
4297,47,0,333,393,412,363,363,2,397
8296,47,1,343,358,412,523,523,1,523
5379,37,1,285,358,412,285,285,1,397
7214,43,1,343,358,446,446,404.5,1,397
4546,37,0,343,358,412,386,485,0,397
8688,44,1,343,358,412,404,331,1,404
2282,34,1,343,358,303,290.5,290.5,2,278
3364,42,1,407,358,412,407,385.57,1,397
3905,30,1,343,358,412,386,220,0,397
4005,32,1,394,327,412,360.5,360.6,2,397
1011,36,1,343,358,453,453,368.67,1,397
762,37,1,343,358,412,386,407,0,397
3318,27,1,343,358,412,386,377,1,397
1449,57,1,343,444,412,444,444,1,397
2777,31,0,399,358,412,399,391,1,397
1990,47,1,343,358,412,386,450,0,397
221,37,1,343,441,494,493,452.5,3,544
470,57,1,343,358,364,364,364,1,397
1303,37,0,343,358,412,383,383,1,383
2385,37,1,343,358,412,278,278,1,278
862,33,1,343,358,412,412,344,1,397
1403,52,1,357,374,431,387.33,387.33,3,397
2485,42,1,343,358,412,456,456,1,456
3026,32,1,343,358,412,371,371,1,371
1944,27,0,343,358,412,386,269,0,397
8004,46,1,343,358,412,287,283,2,287
4423,33,0,385,358,412,385,346.83,1,397
344,33,1,386,358,412,386,348.33,1,397
7340,45,1,358,316,412,337,327.11,2,397
3261,42,1,406,358,412,406,406,1,397
4400,21,1,343,358,412,276,276,1,276
1695,43,1,343,358,435,435,373,1,397
2408,32,1,343,358,412,454,454,1,454
8124,27,1,343,358,295,295,295,1,397
6132,32,1,343,358,412,336,336,1,336
1718,47,1,343,358,337,337,337,1,397
3733,24,0,343,358,412,378,312,1,378
8147,32,1,343,358,432,432,432,1,397
3192,52,1,343,358,412,366,366,1,366
4758,47,1,332,358,412,332,325,1,397
9,37,0,343,358,412,427,427,1,427
6507,57,1,343,358,405,405,405,1,397
6673,27,0,343,358,499,499,499,1,397
4094,27,0,343,358,412,386,526,0,397
6109,47,1,349,358,412,349,349,2,397
6650,42,1,343,321,412,321,321,1,397
6773,37,0,373,358,412,373,373,1,397
7314,37,0,343,358,412,380,380,1,380
3802,37,1,348,358,412,348,318,1,397
4635,32,1,343,358,412,322,322,1,322
5299,42,0,343,449,412,449,449,1,397
8545,33,1,324,358,412,324,359,1,397
7463,32,1,343,358,504,504,504,1,397
6799,47,1,343,345,412,345,345,1,397
2720,52,0,400,358,412,400,385.18,2,397
7881,43,1,343,358,412,386,238,0,397
5966,21,1,343,358,412,386,510,0,397
7981,42,1,343,358,412,377,377,1,377
4735,37,0,343,358,412,386,303,1,397
5276,45,1,343,358,412,422,359.5,1,422
8522,44,1,347,343.5,412,344.67,321.17,3,397
7440,33,1,343,395,412,395,370,1,397
5817,45,0,343,358,412,386,374.5,0,397
5176,53,1,343,382,395,388.5,362.4,2,397
7583,36,1,417,358,412,417,391.6,2,397
2259,33,0,343,358,412,325,313.5,1,325
2508,55,1,343,368.33,359,365.33,365.33,7,369
244,37,1,343,358,406,406,406,1,397
7191,21,0,343,358,412,498,498,1,498
5568,33,0,343,358,412,386,345.5,0,397
1867,37,1,343,358,412,386,320,0,397
3882,40,1,329,358,310,319.5,292.9,3,397
4964,52,0,356,358,412,356,356,1,397
550,27,0,343,358,415,415,415,1,397
636,32,0,355,358,412,355,355,1,397
4274,46,0,295.5,277,412,289.33,273.57,4,397
2651,32,1,343,358,412,274,274,1,274
3590,42,0,378,358,412,378,395,2,397
5505,30,1,343,358,348,348,348,1,397
1426,28,1,343,538,412,538,560,1,397
3341,49,1,343,432,412,432,514,1,397
1177,57,1,343,358,412,386,331,0,397
3490,42,1,366,358,412,366,361,2,397
785,37,0,343,358,412,418,418,1,418
1326,24,1,343,312,412,312,253.33,1,397
2949,36,1,343,359,412,359,288,1,397
885,37,1,357,358,412,357,427.25,1,397
3049,42,0,343,358,412,476,476,1,476
4131,52,1,343,358,412,386,532,0,397
1967,32,1,343,358,412,386,297,0,397
8608,65,0,343,354,349,350,355.43,4,343
493,32,0,343,358,412,367,367,1,367
1034,37,1,343,358,412,422,422,1,422
1575,21,0,343,358,465,465,391.5,1,397
2116,42,1,343,358,412,374,374,1,374
2657,46,1,343,358,412,386,283,1,397
8585,36,1,292,358,295,293.5,272.25,8,397
7589,37,1,343,358,412,386,337,0,397
95,34,0,343,358,412,386,423,0,397
4031,54,1,353,331,412,342,342,2,397
8562,35,1,343,358,412,324,308,1,324
7566,27,1,343,496,412,496,496,1,397
6570,57,1,343,358,412,386,647,0,397
5050,45,1,343,358,412,412,348,1,412
1137,32,1,308,358,412,308,308,1,397
2133,35,1,343,358,412,483,440,1,483
6547,23,0,343,358,357,357,421.2,1,397
7543,42,1,343,358,412,386,235,0,397
5551,42,1,343,358,412,386,336,0,397
6046,27,1,343,358,412,386,433,0,397
5528,55,1,343,358,461,461,378.57,2,397
6069,25,0,343,358,537,537,537,1,397
1114,21,1,343,358,412,313,313,1,313
2110,37,1,343,358,412,429,429,1,429
6524,37,0,343,358,412,578,578,1,578
7065,32,1,343,310,412,310,310,1,397
118,21,0,343,358,412,386,421,0,397
4171,61,1,343,358,380,380,369.75,2,397
8084,30,0,377,358,412,377,343.5,1,397
4509,32,0,343,394,412,394,394,2,397
258,51,1,343,324,412,328.5,280.13,3,333
6092,57,1,343,349,412,349,349,1,397
1592,21,1,343,358,412,516,488.5,1,516
2179,34,0,337,358,412,337,326.75,1,397
8107,37,1,343,399,412,399,399,1,397
1615,30,0,343,454,412,454,409.8,1,397
2156,52,1,343,358,412,321,321,1,321
3630,27,1,343,278,412,278,278,1,397
8130,27,1,343,358,412,300,300,1,300
7048,42,1,343,358,412,386,377,1,397
1638,21,1,343,358,412,386,281,0,397
3653,21,1,343,358,380,380,380,1,397
4194,27,1,343,358,494,494,494,1,397
3112,36,0,343,289,297,293,279.46,2,397
5591,38,0,347,332,412,339.5,333.6,3,397
1097,32,1,343,358,373,373,373,1,397
2093,47,1,343,358,412,371,371,1,371
7002,47,1,343,358,412,425,447,1,425
2674,27,1,343,434,412,434,434,1,397
6029,48,1,381,358,412,381,371.75,1,397
78,37,0,343,358,412,383,383,1,383
1701,37,1,381,358,412,381,381,1,397
3968,19,1,343,358,277,277,277,1,397
1051,33,1,343,358,412,419,394.5,1,419
8625,37,1,343,433,412,433,433,1,397
7606,25,0,343,344,412,344,317.3,1,397
4987,53,1,374,358,412,374,361,1,397
5983,35,0,369,358,412,369,424.2,1,397
573,46,1,343,358,412,427,333,2,427
659,25,1,312,358,412,312,280,1,397
1655,32,1,343,358,442,442,442,1,397
6610,57,1,343,435,412,435,435,1,397
32,55,0,343,358,412,386,280,0,397
3175,32,1,343,330,412,330,311.5,1,397
7503,34,0,343,358,412,386,307,0,397
7652,23,0,343,358,390,390,318.75,1,397
5488,32,1,358,358,412,358,358,3,397
619,27,0,343,358,406,406,406,1,397
1160,32,1,343,358,336,336,336,1,397
7111,42,1,343,358,412,272,272,1,272
3716,47,1,398,358,412,398,369.8,1,397
8044,42,1,378,302,412,341.33,306.73,8,397
1552,27,0,343,358,517,517,517,1,397
2634,24,1,343,389,398,393.5,344,2,397
3567,23,1,343,358,258,258,235,1,397
4108,32,0,343,358,412,492,492,1,492
4649,57,1,343,358,412,395,395,1,395
321,42,1,317,302,322,313.67,306.25,3,397
5190,37,1,343,358,412,386,314,0,397
5731,27,0,343,358,412,386,484,0,397
8170,37,0,343,358,538,538,538,1,397
4257,47,1,343,358,416,416,416,1,397
5253,26,1,343,269,239,254,227.67,3,397
510,47,1,343,358,412,386,314.75,1,397
7174,32,1,371,358,412,371,371,1,397
8193,57,1,343,358,555,555,588.5,1,397
4234,32,1,343,358,412,322,322,1,322
533,62,1,334,358,412,334,316,1,397
3238,37,1,343,358,412,355,355,1,355
1529,37,1,288,274,412,281,272.2,2,397
2242,32,1,343,358,412,386,377,1,397
4469,27,0,343,410,412,410,410,1,397
5465,27,0,343,358,412,428,428,1,428
3215,50,1,343,358,412,292,284,1,292
6461,42,1,343,358,412,350,350,1,350
2219,52,1,343,358,412,386,365.5,2,397
4446,27,1,343,358,405,405,405,1,397
1200,42,0,343,358,412,343,343,1,343
1741,32,1,343,375,412,375,375,1,397
7151,42,0,343,358,543,543,493.75,2,397
3756,32,1,343,358,284,284,262.5,1,397
3928,34,1,351,329,400,393.25,360.8,4,493
8499,55,0,343,358,491,491,370,1,397
5920,32,1,343,358,412,348,348,1,348
2007,32,0,343,358,412,589,589,1,589
3779,21,0,343,358,365,353,353,4,397
5943,52,1,343,346,412,346,346,1,397
8648,44,1,274,277,412,275.5,257.75,3,397
6484,32,1,343,296,308,296.67,286.25,3,286
7958,37,1,343,358,412,323,323,1,323
4712,25,0,343,387,443,415,450.67,2,397
5794,32,1,343,358,422,422,422,1,397
2548,27,0,343,359,412,359,351.88,5,397
6006,62,1,343,358,412,325,325,1,325
7417,27,1,343,358,412,382,382,1,382
1678,21,0,346,318,412,332,332,2,397
3089,38,1,290,358,412,290,278.2,2,397
5010,45,0,343,358,412,386,446.5,0,397
3693,27,1,343,358,412,507,507,1,507
8021,43,1,343,358,412,447,389.5,1,447
5402,37,1,343,358,412,473,473,1,473
6398,27,1,343,358,412,379,379,1,379
1074,33,1,343,358,412,378,338,1,378
2070,32,1,343,320,412,320,320,1,397
7025,42,0,343,358,412,544,544,1,544
2697,21,0,343,417,412,417,417,1,397
4383,21,1,343,358,347,347,347,1,397
55,32,0,343,358,586,586,586,1,397
6633,27,1,343,358,412,363,363,1,363
3301,47,1,343,358,412,386,327.5,0,397
7629,52,0,343,358,412,386,363,0,397
7715,42,1,343,358,412,386,387,0,397
8319,27,1,343,358,412,386,369,0,397
4924,24,1,343,358,412,304,267.25,1,304
596,37,0,343,358,331,331,331,1,397
7088,27,0,343,394,412,394,394,1,397
2760,43,1,311,358,412,311,280,2,397
4775,42,1,343,358,342,342,342,1,397
5316,47,0,343,358,412,352,352,1,352
447,0,-1,405,358,412,405,405,1,397
7480,27,0,327,358,412,327,327,1,397
988,18,1,343,358,346,346,319,1,397
6939,56,1,363,359,412,361,359.25,2,397
2611,37,1,343,358,386,386,386,1,397
3152,47,1,343,358,412,386,341,0,397
4767,33,1,343,333,412,333,348.07,1,397
522,47,0,343,485,412,485,485,1,397
1850,33,0,343,358,504,504,418,1,397
6095,21,0,343,358,412,386,602,0,397
4744,32,1,343,317,412,317,317,1,397
6072,37,1,343,377,412,377,377,1,397
3201,43,0,398,359,384,390.5,390.5,4,421
1873,38,1,343,358,412,309,303.5,1,309
476,55,1,344.5,331,412,340,310.6,5,397
7469,27,1,343,358,468,468,468,1,397
6141,27,1,343,358,412,334,334,1,334
499,32,0,343,358,522,522,522,1,397
7446,16,0,343,358,412,454,454,1,454
6118,53,1,397,342,412,360.33,353.27,3,397
1827,67,1,343,358,412,478,478,1,478
353,23,0,343,358,607,631,502,2,655
7515,32,1,343,358,604,604,604,1,397
1681,35,1,343,358,412,386,377,1,397
7592,35,0,343,358,412,386,411.5,0,397
6264,23,1,343,358,412,386,413,0,397
7615,27,1,343,358,412,395,395,1,395
330,21,1,343,358,412,409,409,1,409
453,27,0,343,358,423,423,423,1,397
7492,21,1,343,358,412,450,450,1,450
6287,61,1,343,338,412,338,308.71,1,397
7638,35,1,343,358,389,389,330.75,1,397
307,21,1,328,320,412,324,324,2,397
7784,37,1,343,358,334,334,334,1,397
3516,33,0,343,424,412,424,380.5,1,397
4844,43,1,300,299,288,293.8,264.4,5,305
184,27,1,343,358,412,389,389,1,389
7346,52,1,343,358,412,379,379,1,379
8674,27,1,343,358,525,525,490.5,1,397
7738,52,1,343,358,412,485,428.33,1,485
6410,52,1,343,358,412,503,503,1,503
1750,28,0,343,358,412,343,343,4,397
3078,42,0,343,358,412,458,458,1,458
230,27,1,343,358,412,412,412,1,412
6218,27,1,264,358,412,264,264,1,397
1558,42,0,343,372,412,372,372,1,397
7300,32,0,343,358,412,340,368,1,340
4890,13,1,343,358,412,386,299,0,397
5972,37,1,343,358,412,386,304,0,397
5036,21,1,343,358,412,477,477,1,477
376,27,1,343,358,291,291,291,1,397
622,37,1,343,358,504,504,504,1,397
6364,42,1,343,358,467,467,467,1,397
1704,44,0,343,358,412,500,400.25,1,500
768,0,-1,343,358,412,386,377,1,397
1604,27,0,343,358,388,388,388,1,397
2932,27,0,343,358,480,480,480,1,397
4598,43,0,343,358,412,386,335,0,397
5926,52,0,343,358,412,386,396,0,397
4990,27,1,343,358,412,262,262,1,262
5826,46,0,343,358,398,398,346,1,397
1996,21,1,343,358,409,409,409,1,397
7154,52,1,343,358,527,527,527,1,397
3662,27,0,343,358,412,386,392,0,397
668,21,1,343,358,412,386,397.5,0,397
4306,37,1,289,292,412,290.5,290.5,2,397
3224,36,1,343,358,320,320,291.2,1,397
814,25,1,317,358,412,317,295.5,1,397
1896,43,1,300,275,412,287.5,270.83,2,397
2142,52,1,343,363,412,363,363,1,397
2978,35,1,343,358,412,444,444,1,444
3616,54,1,343,358,412,405,405,1,405
4452,37,1,343,358,268,268,268,1,397
2042,21,1,343,415,412,415,415,1,397
2288,37,0,343,413,412,413,413,1,397
3124,53,1,343,358,482,482,372,1,397
4698,30,0,343,358,412,386,407.5,0,397
3370,27,1,343,358,412,617,617,1,617
5182,27,1,343,358,412,386,377,1,397
5680,37,1,343,358,412,504,504,1,504
2265,47,0,343,347,412,347,347,1,397
2763,33,1,315,358,384,349.5,349.8,2,397
5205,44,0,343,370,412,370,392.5,1,397
5703,27,0,343,358,412,511,511,1,511
914,32,0,343,358,412,442,442,1,442
1412,32,0,343,358,412,384,384,1,384
3808,42,0,405,358,412,405,405,1,397
4137,38,0,325,358,412,325,313,1,397
891,42,1,343,358,412,397,372,2,397
7054,32,0,343,358,412,356,356,1,356
8551,57,1,343,358,412,386,463,0,397
3831,32,1,343,358,412,385,385,1,385
8528,42,1,343,358,508,508,508,1,397
7077,52,1,343,358,480,480,480,1,397
2786,39,1,343,412,412,412,360.64,1,397
7930,37,1,343,358,382,382,382,1,397
8428,42,0,343,358,435,435,435,1,397
6679,59,1,343,358,459,459,384,1,397
8451,52,0,343,358,412,503,503,1,503
1289,33,1,358,300,412,329,313.67,2,397
6656,21,1,343,358,412,386,377,1,397
8053,34,1,343,336,412,336,293.14,1,397
